TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-03-01 12:50:39.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.7985347985348,593.1135531135532,795.7875457875458,822.3809523809524,879.1941391941392,0.330566,-0.014465,0.960754,4.740295,-3.043060,-2.512207,0,4,4,4,4,25.000000
2020-03-01 12:50:40.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.0366300366301,831.2454212454213,797.8021978021978,806.6666666666667,762.7472527472528,0.330078,-0.017090,0.951294,4.515991,-2.721558,-3.035583,0,4,4,4,4,25.000000
2020-03-01 12:50:41.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.978021978022,1203.956043956044,795.3846153846154,805.0549450549451,776.4468864468864,0.340515,-0.144897,0.922180,5.929108,6.990814,-2.340240,0,4,4,4,4,25.000000
2020-03-01 12:50:42.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.5897435897436,719.2307692307693,787.3260073260074,811.0989010989011,890.0732600732601,0.298401,-0.021301,0.969849,4.201965,-4.089813,-2.915955,0,4,4,4,4,25.000000
2020-03-01 12:50:43.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.4871794871796,923.5164835164835,802.6373626373627,798.2051282051282,633.8095238095239,0.317932,-0.018066,0.957886,5.353394,-3.648682,-2.437439,0,4,4,4,4,25.000000
2020-03-01 12:50:44.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.0512820512821,859.8534798534798,773.2234432234433,709.5604395604396,714.7985347985348,0.331787,-0.022888,0.954651,4.254303,-2.228088,-5.076752,0,4,4,4,4,25.000000
2020-03-01 12:50:45.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.040293040293,131.7582417582418,778.0586080586081,789.3406593406594,1094.358974358974,0.331604,-0.006958,0.951538,5.203857,-2.467346,-2.572021,0,4,4,4,4,25.000000
2020-03-01 12:50:46.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.3260073260074,730.5128205128206,790.952380952381,810.2930402930403,726.4835164835165,0.324158,-0.009583,0.954468,4.545898,-2.669220,-2.945862,0,4,4,4,4,25.000000
2020-03-01 12:50:47.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.5750915750916,1153.589743589744,795.3846153846154,812.3076923076924,796.5934065934066,0.332642,-0.015076,0.955200,4.127197,-2.407532,-2.960815,0,4,4,4,4,25.000000
2020-03-01 12:50:48.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.6483516483516,764.3589743589744,792.967032967033,818.7545787545788,894.908424908425,0.337952,-0.018066,0.950500,4.082336,-3.409424,-2.796326,0,4,4,4,4,25.000000
2020-03-01 12:50:49.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.6520146520147,1261.575091575092,811.5018315018315,802.2344322344322,800.2197802197802,0.337036,-0.018433,0.953796,4.822540,-3.312225,-2.482300,0,4,4,4,4,25.000000
2020-03-01 12:50:50.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.7106227106227,331.2087912087912,795.7875457875458,796.1904761904763,948.4981684981685,0.342651,-0.014160,0.952576,5.316010,-3.790741,-2.878571,0,4,4,4,4,25.000000
2020-03-01 12:50:51.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.6043956043957,742.6007326007326,776.8498168498169,794.1758241758242,818.7545787545788,0.335815,-0.017334,0.952942,4.867401,-3.484192,-2.990723,0,4,4,4,4,25.000000
2020-03-01 12:50:52.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.8754578754579,969.047619047619,798.6080586080586,802.6373626373627,774.0293040293041,0.341492,-0.013306,0.950623,5.248718,-3.327179,-2.631836,0,4,4,4,4,25.000000
2020-03-01 12:50:53.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.8131868131868,375.5311355311355,799.0109890109891,820.3663003663004,983.1501831501831,0.344543,-0.016846,0.946411,4.486084,-2.788849,-2.452393,0,4,4,4,4,25.000000
2020-03-01 12:50:54.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.1904761904763,0,779.2673992673992,799.4139194139194,1083.076923076923,0.341736,-0.016296,0.954285,4.471130,-2.923431,-1.570129,0,4,4,4,4,25.000000
2020-03-01 12:50:55.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.3516483516484,1220.476190476191,813.5164835164835,799.8168498168499,794.5787545787546,0.343811,-0.009949,0.956421,3.880463,-2.437439,-2.721558,0,4,4,4,4,25.000000
2020-03-01 12:50:56.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.1135531135532,1016.996336996337,802.6373626373627,792.5641025641025,753.8827838827839,0.337585,-0.013184,0.955566,5.226288,-3.566437,-2.886047,0,4,4,4,4,25.000000
2020-03-01 12:50:57.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.7509157509157,995.6410256410256,796.996336996337,800.6227106227107,774.4322344322345,0.357117,-0.011475,0.949036,4.830017,-3.170166,-2.624359,0,4,4,4,4,25.000000
2020-03-01 12:50:58.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.6227106227107,1187.435897435897,804.6520146520147,794.5787545787546,728.0952380952381,0.341553,-0.008728,0.954834,4.949646,-3.013153,-2.616882,0,4,4,4,4,25.000000
2020-03-01 12:50:59.110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.1611721611722,801.025641025641,787.7289377289378,776.8498168498169,822.3809523809524,0.340637,-0.013672,0.951721,4.329071,-3.072968,-3.110352,0,4,4,4,4,25.000000
2020-03-01 12:51:00.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.4102564102565,1107.655677655678,796.5934065934066,805.0549450549451,872.7472527472528,0.350159,-0.008362,0.951477,4.979553,-3.215027,-2.930908,0,4,4,4,4,25.000000
2020-03-01 12:51:01.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.9230769230769,1072.197802197802,805.8608058608058,787.7289377289378,808.2783882783883,0.342041,-0.014709,0.954834,5.316010,-2.474823,-2.160797,0,4,4,4,4,25.000000
2020-03-01 12:51:02.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.7838827838829,246.5934065934066,799.0109890109891,805.8608058608058,1119.74358974359,0.338135,-0.011353,0.950378,4.650574,-2.915955,-2.512207,0,4,4,4,4,25.000000
